product_id,title,description,image_url,price_inr,category,pdp_url
8713437249698,Seersucker Slim Fit Stripes Shirt ( Shirts),"Striking vertical stripes lend a modern edge to this slim-fit shirt, crafted from 100% polyester for lightweight comfort and durability. Featuring a crisp spread collar and full sleeves, it seamlessly blends contemporary design with everyday wearability—perfect for versatile styling across casual and semi-formal occasions. Size & Fit Fit - Slim Fit Size - Model is wearing M size Wash Care Machine Wash Specifications Occasion : Casual Wear, Pattern : Stripes Collar : Spread Material : 100% Polyester Sleeves : Full Sleeve Note : The actual colour of the product may vary slightly due to photographic lighting sources or your device. SKU: 4MSS4192-02",https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS4192-02-M24.jpg?v=1751883331,1029.0,Shirts,https://snitch.com/products/slim-fit-stripes-shirt-4mss4192-02
8830304026786,Linen Blend Plus Size Shirt ( Shirts),"Navy blue regular-fit shirt crafted from a premium cotton-linen blend (78% Cotton, 22% Linen) for breathable comfort and durability. Featuring a classic spread collar, full sleeves, and a versatile design, this shirt is perfect for both casual and smart-casual occasions. Size & Fit Fit - Regular Fit Size - Model Is Wearing Size 3XL Wash Care Machine Wash Specifications Occasion : Smart Casuals Pattern : Plain Collar : Spread Material : 78% Cotton, 22% Linen Sleeves : Full Sleeve Note : The actual colour of the product may vary slightly due to photographic lighting sources or your device. SKU: 4MBGSS1123-05",https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4mbgss1123-05_1.jpg?v=1762363942,1119.0,Shirts,https://snitch.com/products/regular-fit-linen-blend-plus-size-shirt-4mbgss1123-05
7535947677858,Snappy Green Shirt ( Shirts),"Update your everyday shirt collection with this cool and comfy slim fit half sleeve shirt from snitch. The slim fit lends you an easygoing look and with our breathable shirts in 100% rayon, comfort is no longer reserved for the weekends. Size & Fit Fit - slim fit Size - Model is wearing M size Wash Care machine wash Specifications casual wear, college wear printed spread 100% rayon half sleeve Note : The actual colour of the product may vary slightly due to photographic lighting sources or your device. SKU: 4mss1171-01",https://cdn.shopify.com/s/files/1/0420/7073/7058/products/SNITCH-JUNE1173.jpg?v=1655119452,899.0,Shirts,https://snitch.com/products/snappy-green-shirt-1
8555912495266,Teal Slim Fit Shirt ( Shirts),"Looking through shirt styles to re-vamp your back-to-work wardrobe? This teal plain shirt should definitely be on the shortlist. Cut for a slim fit, this shirt is a classic wardrobe staple that's guaranteed to become your go-to favorite. When you need to be at your smartest, team it with a tie. Size & Fit Fit - slim fit Size - Model is wearing M size Wash Care machine wash Specifications formal wear, festive wear plain button down 100% cotton full sleeve Note : The actual colour of the product may vary slightly due to photographic lighting sources or your device. SKU: 4mss2961-13",https://cdn.shopify.com/s/files/1/0420/7073/7058/files/9f48101d2939c95a0dd5cd7fcb71a1ba.jpg?v=1733997775,929.0,Shirts,https://snitch.com/products/teal-slim-fit-shirt-4mss2961-13
8536882872482,Multi Textured Abstract Shirt ( Shirts),"Update your everyday shirt collection with this cool and comfy slim fit full sleeve shirt from snitch. The slim fit lends you an easygoing look and with our breathable shirts in 86.5% viscose,13.5% nylon, comfort is no longer reserved for the weekends. Size & Fit Fit - slim fit Size - Model is wearing M size Wash Care machine wash Specifications casual wear, college wear abstract spread 86.5% viscose,13.5% nylon full sleeve Note : The actual colour of the product may vary slightly due to photographic lighting sources or your device. SKU: 4mss3439-01",https://cdn.shopify.com/s/files/1/0420/7073/7058/files/bf706d109fe09bbedcc74842de5fc590.jpg?v=1731388099,853.0,Shirts,https://snitch.com/products/multi-textured-abstract-shirt-4mss3439-01
8723837649058,Regular Fit Linen Blend Checks Shirt ( Shirts),"Elevate your wardrobe with this sage green plaid shirt, crafted from a breathable blend of 73% cotton and 29% linen. Featuring a regular fit and full sleeves, it combines timeless design with everyday comfort. Perfect for versatile styling, this shirt is ideal for casual outings or relaxed office wear. Size & Fit Fit - Regular Fit Size - Model is wearing M size Wash Care Machine Wash Specifications Occasion : Casual Wear, Pattern : Checks Collar : Classic Material : 73% Cotton, 29% Linen Sleeves : Full Sleeve Note : The actual colour of the product may vary slightly due to photographic lighting sources or your device. SKU: 4MSS4228-01",https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS4228-01_3_cb8ced80-b593-4f31-aae3-1685c26f1436.jpg?v=1753268016,1049.0,Shirts,https://snitch.com/products/linen-blend-checks-regular-fit-shirt-4mss4228-01
8399411740834,Kjell Maroon Checks Shirts ( Shirts),"Update your everyday shirt collection with this cool and comfy slim fit full sleeve shirt from snitch. The slim fit lends you an easygoing look and with our breathable shirts in 100% cotton, comfort is no longer reserved for the weekends. Size & Fit Fit - slim fit Size - Model is wearing M size Wash Care machine wash Specifications casual wear, college wear checks button down 100% cotton full sleeve Note : The actual colour of the product may vary slightly due to photographic lighting sources or your device. SKU: 4mss3141-04",https://cdn.shopify.com/s/files/1/0420/7073/7058/files/3925b2a76e0dc391528eebd244c65576_10c5fc84-f8f6-472d-829d-3b81e03c3229.webp?v=1719314611,719.0,Shirts,https://snitch.com/products/kjell-maroon-checks-shirts
8843332681890,Regular Fit Textured Stretch Shirt ( Shirts),"Elevate your wardrobe with this sleek black shirt, featuring a textured polyester blend (99% Polyester, 1% Elastane) for a refined look and comfortable fit. Its regular fit and full sleeves make it versatile for both casual and smart occasions, ensuring you stay stylish effortlessly. Size & Fit Fit - Regular Fit Size - Model Is Wearing Size M Wash Care Machine Wash Specifications Occasion : Smart Casuals Pattern : Textured Collar : Classic Material : 99% Polyester, 1% Elastane Sleeves : Full Sleeve Note : The actual colour of the product may vary slightly due to photographic lighting sources or your device. SKU: 4MSS4477-02",https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4mss4477-02_1.jpg?v=1763578288,769.0,Shirts,https://snitch.com/products/regular-fit-textured-stretch-shirt-4mss4477-02
8596273397922,Light Beige Textured Slim Fit Shirt ( Shirts),"Textured beige shirt with a slim fit, featuring a unique wavy pattern and full sleeves. Made from a polyester blend for comfort and durability, this shirt is perfect for both casual and formal occasions. Elevate your wardrobe with this stylish and versatile piece from Snitch. Size & Fit Fit - Slim Fit Size - Model is wearing M size Wash Care Machine Wash Specifications Occasion : Casual Wear, Formal Wear Pattern : Textured Collar : Classic Material : 96% Polyester, 4% Spandex Sleeves : Full Sleeve Note : The actual colour of the product may vary slightly due to photographic lighting sources or your device. SKU: 4MSS3898-01",https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS3898-01_1_83b100df-1a32-4aee-8936-d5d0be29827c.jpg?v=1739973913,849.0,Shirts,https://snitch.com/products/light-beige-textured-slim-fit-shirt-4mss3898-01
8776747974818,Slim Fit 100% Cotton Luxe Shirt ( Shirts),"Sky-blue textured slim-fit shirt crafted from 100% cotton for breathable comfort and refined style. Featuring full sleeves, a spread collar, and a versatile design, this shirt is perfect for both formal and smart casual occasions. Elevate your wardrobe with this premium yet affordable staple. Size & Fit Fit - Slim Fit Size - Model is wearing M size Wash Care Machine Wash Specifications Occasion : Formal Wear Pattern : Textured Collar : Spread Material : 100%Cotton Sleeves : Full Sleeve Note : The actual colour of the product may vary slightly due to photographic lighting sources or your device. SKU: 4MLX1157-01",https://cdn.shopify.com/s/files/1/0420/7073/7058/files/1_f506eb65-3407-41c4-960a-1204aa81c7bc.jpg?v=1759497891,1699.0,Shirts,https://snitch.com/products/slim-fit-100-cotton-luxe-textured-shirt-4mlx1157-01
